root_id,stat_group_id,root_seed,method_id,canonical_execution,baseline_system_success,relation_to_none,takeover_t,selected_length,helper_steps_actual,changed_action_steps,utility,system_success,autonomous_completion,genuine_handoff_success,helper_completed_task,success_seen_under_helper,handoff_executed,first_raw_success_state,stable_success_state,handoff_t,first_success_wait_after_handoff,query_count,queried_times,decision_summary,decision_trace_available,query_trace_json,method_vs_s_star_outcome_difference,method_vs_s_star_utility_delta,diagnostic_focus
square:hb3p_test:500027,square:hb3p_test:500027,500027,M1_GRID,M1_GRID,False,no_rescue_or_change,80.0,20,20,20,-0.0125,False,False,False,False,False,True,nan,nan,100.0,nan,2,"[20, 80]",t20:L0;t80:L20,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""3374d026d089408fcc126cc15ac86e68d9c932a1f0187fac50f54d899da5ec2d"",""inference_seconds"":0.0013959490461274981,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007911049760878086,""probabilities"":{""p0"":0.02496030954751161,""p_full"":0.21145713952414671,""p_genuine_20"":0.006207002232161003,""p_genuine_5"":0.003071529816449175,""p_genuine_80"":0.06118787718552192,""p_helper_20"":0.0005731912997403037,""p_helper_5"":3.4157152008592445e-05,""p_helper_80"":0.002254650300249502,""p_sys_20"":0.006957359979698374,""p_sys_5"":0.0033483327180825473,""p_sys_80"":0.06473222828507186,""prediction_head_seconds"":0.0007911049760878086},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""aeb6df0107a6fbf0592a227bb1b16704b4f51dc14ed1bb16746e43b7a8ce5fc1"",""inference_seconds"":0.0012666420079767704,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006532929837703705,""probabilities"":{""p0"":0.1036152130202996,""p_full"":0.3453350096364034,""p_genuine_20"":0.14867806739030695,""p_genuine_5"":0.05549792096326785,""p_genuine_80"":0.04777083697776635,""p_helper_20"":0.021302238202888416,""p_helper_5"":0.007061419404623666,""p_helper_80"":0.1571979681084714,""p_sys_20"":0.18116491015735636,""p_sys_5"":0.07478289867855759,""p_sys_80"":0.24570561352023446,""prediction_head_seconds"":0.0006532929837703705},""reported_selected_length"":20}]",True,-0.9624999999999999,m1_vs_s_star_outcome_difference
square:hb3p_test:500027,square:hb3p_test:500027,500027,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013546357047744095,""client_selected_length"":80,""history_sha256"":""3374d026d089408fcc126cc15ac86e68d9c932a1f0187fac50f54d899da5ec2d"",""inference_seconds"":0.16857047495432198,""ipc_roundtrip_seconds"":0.08040019101463258,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0010321160079911351,""probabilities"":{""p0"":0.03378121467364005,""p_full"":0.20121603709948324,""p_genuine_20"":0.010928907051459382,""p_genuine_5"":0.00894279322588567,""p_genuine_80"":0.08541734011485301,""p_helper_20"":0.0011929590046793556,""p_helper_5"":0.0007283900560979278,""p_helper_80"":0.007076177663578136,""p_sys_20"":0.012324081737060788,""p_sys_5"":0.011551334212589692,""p_sys_80"":0.0954310055720361,""payload_sha256"":""513872e909d8525e7c19c08c4641cb5d766b0ec013dcf81fae803327cc6e1ac0"",""prediction_head_seconds"":0.0010321160079911351,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",True,-1.0,
square:hb3p_test:500028,square:hb3p_test:500028,500028,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],True,-0.95,
square:hb3p_test:500028,square:hb3p_test:500028,500028,S_STAR,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,274.0,278.0,100.0,174.0,0,[],,False,[],False,0.0,
square:hb3p_test:500028,square:hb3p_test:500028,500028,M0_GRID,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,274.0,278.0,100.0,174.0,0,[],,False,[],False,0.0,
square:hb3p_test:500028,square:hb3p_test:500028,500028,RISK_GRID,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,274.0,278.0,100.0,174.0,0,[],,False,[],False,0.0,
square:hb3p_test:500028,square:hb3p_test:500028,500028,M1_GRID,M1_GRID,False,no_rescue_or_change,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L0,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""c1bb342c27612923ded40a8322246c56a504553335c62c46c111dc2a2b4c95a8"",""inference_seconds"":0.0013311200309544802,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007213760400190949,""probabilities"":{""p0"":0.021866102798633016,""p_full"":0.13138290466057698,""p_genuine_20"":0.004836822806740573,""p_genuine_5"":0.0027501805113520454,""p_genuine_80"":0.0322107180400145,""p_helper_20"":0.0003896850287670135,""p_helper_5"":2.4045074846116834e-05,""p_helper_80"":0.001539363354525706,""p_sys_20"":0.005349896138143295,""p_sys_5"":0.0029840656814417166,""p_sys_80"":0.034579040230581115,""prediction_head_seconds"":0.0007213760400190949},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""fdcf1648fcf87bf6d028f8767604214b255125e72952ebaa0de1c31ed184de5b"",""inference_seconds"":0.001281630015000701,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006571520352736115,""probabilities"":{""p0"":0.02155799787756867,""p_full"":0.04793014879040388,""p_genuine_20"":0.003013368963141844,""p_genuine_5"":0.002033278597433157,""p_genuine_80"":0.009174219600983472,""p_helper_20"":0.0003612750631446155,""p_helper_5"":2.103858325608736e-05,""p_helper_80"":0.0012918338252940757,""p_sys_20"":0.003494091571876412,""p_sys_5"":0.002267930097082149,""p_sys_80"":0.011109340597127537,""prediction_head_seconds"":0.0006571520352736115},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""1dcc7d2b7240dbe0932f8742e2e076afcfa7e00af6fe3fb9faf01cb3ef504aa4"",""inference_seconds"":0.0013477689353749156,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006837249966338277,""probabilities"":{""p0"":0.024235268006029938,""p_full"":0.04006800020996855,""p_genuine_20"":0.0032995762603671495,""p_genuine_5"":0.0024486182512881037,""p_genuine_80"":0.008208108930475706,""p_helper_20"":0.00047599410658916044,""p_helper_5"":2.941371706920662e-05,""p_helper_80"":0.001615936875288924,""p_sys_20"":0.003943125042375817,""p_sys_5"":0.002805579460434471,""p_sys_80"":0.010632361058719342,""prediction_head_seconds"":0.0006837249966338277},""reported_selected_length"":0}]",True,-0.95,m1_no_takeover;m1_vs_s_star_outcome_difference
square:hb3p_test:500028,square:hb3p_test:500028,500028,M4_GRID,M4_GRID,False,no_rescue_or_change,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L0,True,"[{""absolute_t"":20,""backbone_seconds"":0.013206591014750302,""client_selected_length"":0,""history_sha256"":""c1bb342c27612923ded40a8322246c56a504553335c62c46c111dc2a2b4c95a8"",""inference_seconds"":0.21246406191494316,""ipc_roundtrip_seconds"":0.08042926294729114,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009381539421156049,""probabilities"":{""p0"":0.03102299708649584,""p_full"":0.1714780583973025,""p_genuine_20"":0.011688844995514633,""p_genuine_5"":0.006962133717869069,""p_genuine_80"":0.06386995247061744,""p_helper_20"":0.001229940799539156,""p_helper_5"":0.0005828215701829863,""p_helper_80"":0.006781578952076838,""p_sys_20"":0.0131117651616387,""p_sys_5"":0.009128789721452257,""p_sys_80"":0.07290680436124919,""payload_sha256"":""f4ee04cfea3a9875f79429371ff03baee298a67067503d1b4eb97221e7e146db"",""prediction_head_seconds"":0.0009381539421156049,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.013319183955900371,""client_selected_length"":0,""history_sha256"":""fdcf1648fcf87bf6d028f8767604214b255125e72952ebaa0de1c31ed184de5b"",""inference_seconds"":0.13893176801502705,""ipc_roundtrip_seconds"":0.08040521491784602,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0011631090892478824,""probabilities"":{""p0"":0.029264917390775594,""p_full"":0.16430249387592777,""p_genuine_20"":0.011828072415936215,""p_genuine_5"":0.006689340300868107,""p_genuine_80"":0.05878558878429693,""p_helper_20"":0.0013578289101752925,""p_helper_5"":0.0005439150530131894,""p_helper_80"":0.007127163234610664,""p_sys_20"":0.013389826187777065,""p_sys_5"":0.008787617850384066,""p_sys_80"":0.06793200197966842,""payload_sha256"":""b25a7247a18313d31b7d7fa7f8b95d536a948c1363ab717877d8bc1eee900f5e"",""prediction_head_seconds"":0.0011631090892478824,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.013272789074108005,""client_selected_length"":0,""history_sha256"":""1dcc7d2b7240dbe0932f8742e2e076afcfa7e00af6fe3fb9faf01cb3ef504aa4"",""inference_seconds"":0.1912398199783638,""ipc_roundtrip_seconds"":0.10048268595710397,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009821540443226695,""probabilities"":{""p0"":0.029285659263484934,""p_full"":0.16212371631512656,""p_genuine_20"":0.012109973071377995,""p_genuine_5"":0.006482489698847564,""p_genuine_80"":0.056934688439328855,""p_helper_20"":0.001411918271592184,""p_helper_5"":0.0005302367182442165,""p_helper_80"":0.007264130223030178,""p_sys_20"":0.013730492841008468,""p_sys_5"":0.00852581124916385,""p_sys_80"":0.06617254944070006,""payload_sha256"":""81805d4f1c59a472894bf120b4e66f992f98271765d0a895521a953266e8951a"",""prediction_head_seconds"":0.0009821540443226695,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0}]",True,-0.95,
square:hb3p_test:500029,square:hb3p_test:500029,500029,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500029,square:hb3p_test:500029,500029,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500029,square:hb3p_test:500029,500029,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500029,square:hb3p_test:500029,500029,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500029,square:hb3p_test:500029,500029,M1_GRID,M1_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""dabcb0898a21739a4e5283f61c365fcc316b94c05b7d68949d929e6537106e4e"",""inference_seconds"":0.0014699059538543224,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0008177639683708549,""probabilities"":{""p0"":0.05366627710924463,""p_full"":0.3548200227438633,""p_genuine_20"":0.015972674986868045,""p_genuine_5"":0.006831306469412679,""p_genuine_80"":0.19778977559814245,""p_helper_20"":0.0013449284835494093,""p_helper_5"":0.00013163340029972954,""p_helper_80"":0.003556928791571666,""p_sys_20"":0.017781491677221983,""p_sys_5"":0.007669388010581923,""p_sys_80"":0.20423915189911424,""prediction_head_seconds"":0.0008177639683708549},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500029,square:hb3p_test:500029,500029,M4_GRID,M4_GRID,False,no_rescue_or_change,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L0,True,"[{""absolute_t"":20,""backbone_seconds"":0.01312587398570031,""client_selected_length"":0,""history_sha256"":""dabcb0898a21739a4e5283f61c365fcc316b94c05b7d68949d929e6537106e4e"",""inference_seconds"":0.3381445580162108,""ipc_roundtrip_seconds"":0.24090930703096092,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0008808369748294353,""probabilities"":{""p0"":0.03429562109447953,""p_full"":0.19479239781720914,""p_genuine_20"":0.011635138764957881,""p_genuine_5"":0.008809296524344973,""p_genuine_80"":0.08128703022966302,""p_helper_20"":0.0012746692748197453,""p_helper_5"":0.0007189887763270642,""p_helper_80"":0.007386001833865457,""p_sys_20"":0.01312928550539516,""p_sys_5"":0.011436948811873848,""p_sys_80"":0.09160583020067325,""payload_sha256"":""33b3faea8735fd32b92be8ff01a7e631a7953a5c5a7e22012ee6440f905f4679"",""prediction_head_seconds"":0.0008808369748294353,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.013092223089188337,""client_selected_length"":0,""history_sha256"":""8c03cc4d856830e657aeef78513954fbd6fd07b95d4be145966b18a7c3398d8a"",""inference_seconds"":0.370252352906391,""ipc_roundtrip_seconds"":0.10045950498897582,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0008724759100005031,""probabilities"":{""p0"":0.032189668998725565,""p_full"":0.17951187310440592,""p_genuine_20"":0.012066097081345737,""p_genuine_5"":0.007871923332515773,""p_genuine_80"":0.07099085998733351,""p_helper_20"":0.0013548567178844422,""p_helper_5"":0.0006556856620073758,""p_helper_80"":0.007379492123237062,""p_sys_20"":0.013640961008945518,""p_sys_5"":0.010281589542045055,""p_sys_80"":0.08084960648426942,""payload_sha256"":""752f3fd67754301cb091261f0269b7bf5d127342a9f9fe0664fe5d99342093f6"",""prediction_head_seconds"":0.0008724759100005031,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.01310937199741602,""client_selected_length"":0,""history_sha256"":""35a821c7cc69a8d348644d824a66961069b8c2130f6092e58e7d1cadbe915e0e"",""inference_seconds"":0.30227928806561977,""ipc_roundtrip_seconds"":0.14059306308627129,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0008767490508034825,""probabilities"":{""p0"":0.03247819026692893,""p_full"":0.1745213529986001,""p_genuine_20"":0.013518543258110282,""p_genuine_5"":0.007856203139609589,""p_genuine_80"":0.06743675694088501,""p_helper_20"":0.0015445216282467694,""p_helper_5"":0.0006675365301632591,""p_helper_80"":0.007963544291060103,""p_sys_20"":0.015309648284808963,""p_sys_5"":0.010302286663134597,""p_sys_80"":0.07782902147035586,""payload_sha256"":""0702996664d16f8d3221679fedde24329353274c1a439b8034704018936c595b"",""prediction_head_seconds"":0.0008767490508034825,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0}]",False,0.05,
square:hb3p_test:500030,square:hb3p_test:500030,500030,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500030,square:hb3p_test:500030,500030,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500030,square:hb3p_test:500030,500030,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500030,square:hb3p_test:500030,500030,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500030,square:hb3p_test:500030,500030,M1_GRID,M1_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""8ec177e8aea509ab9359138a2d3abe4a97c0dd30bd2ef71202b2bbea4ee23b29"",""inference_seconds"":0.0014091910561546683,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007726310286670923,""probabilities"":{""p0"":0.027727482739377668,""p_full"":0.24389752134772127,""p_genuine_20"":0.007244836005949933,""p_genuine_5"":0.0034279990613694656,""p_genuine_80"":0.07924441941565677,""p_helper_20"":0.0006806554221185118,""p_helper_5"":4.2647948077263865e-05,""p_helper_80"":0.00259312897493026,""p_sys_20"":0.0081377358607857,""p_sys_5"":0.003747916642191207,""p_sys_80"":0.08334331505048032,""prediction_head_seconds"":0.0007726310286670923},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500030,square:hb3p_test:500030,500030,M4_GRID,M4_GRID,False,no_rescue_or_change,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L0,True,"[{""absolute_t"":20,""backbone_seconds"":0.013229925069026649,""client_selected_length"":0,""history_sha256"":""8ec177e8aea509ab9359138a2d3abe4a97c0dd30bd2ef71202b2bbea4ee23b29"",""inference_seconds"":0.2418591680470854,""ipc_roundtrip_seconds"":0.18078797892667353,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0010012219427153468,""probabilities"":{""p0"":0.032730863491869495,""p_full"":0.18973559252782754,""p_genuine_20"":0.01141908529612991,""p_genuine_5"":0.00821459350462124,""p_genuine_80"":0.07550406399527593,""p_helper_20"":0.0012482817446450019,""p_helper_5"":0.0006699918388365863,""p_helper_80"":0.007120068925274244,""p_sys_20"":0.012874106372069871,""p_sys_5"":0.010675264724065214,""p_sys_80"":0.08529362073396651,""payload_sha256"":""90ee581002dfac4095f40b8ffdf51018a29279818f70c3aee58781691285e77b"",""prediction_head_seconds"":0.0010012219427153468,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.013260640087537467,""client_selected_length"":0,""history_sha256"":""e2dd5f03e4ed124ee0012f0f6d7e74de6d1ea2082b0d8f16882ad5c879cd3b89"",""inference_seconds"":0.08968755800742656,""ipc_roundtrip_seconds"":0.060370291932486,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0010229089530184865,""probabilities"":{""p0"":0.031610699172684255,""p_full"":0.17782095453267288,""p_genuine_20"":0.012298237470065415,""p_genuine_5"":0.007741083216836681,""p_genuine_80"":0.06988036933021684,""p_helper_20"":0.0014415647149767527,""p_helper_5"":0.0006452052553232629,""p_helper_80"":0.007640421964954812,""p_sys_20"":0.013965818159622945,""p_sys_5"":0.010123051876816724,""p_sys_80"":0.07992675744040834,""payload_sha256"":""6e7cb4f6b42ad8ad8fae3e4f26b7dd4e56a10220df0b8f5b9be49de474124c97"",""prediction_head_seconds"":0.0010229089530184865,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.013170968042686582,""client_selected_length"":0,""history_sha256"":""f73d7c0bc06445cd46ca8f73eef52beece2436b1094fb044305d244e7ba815a6"",""inference_seconds"":0.38760797400027514,""ipc_roundtrip_seconds"":0.26096228195820004,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009229769930243492,""probabilities"":{""p0"":0.02845913139673429,""p_full"":0.1540240704606125,""p_genuine_20"":0.012348966473101436,""p_genuine_5"":0.006051690065775998,""p_genuine_80"":0.04952249643956166,""p_helper_20"":0.001485082047186577,""p_helper_5"":0.0004879267124123053,""p_helper_80"":0.00722473944107101,""p_sys_20"":0.014043315868573658,""p_sys_5"":0.00795563812091038,""p_sys_80"":0.058424433667454534,""payload_sha256"":""17ccf69c4f4da118f2128e281c46cd1568ff08bbbfbe69ad6445ca5d507b89f2"",""prediction_head_seconds"":0.0009229769930243492,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0}]",False,0.05,
